-0.0241089	-0.0488281	
-0.0256348	-0.0283813	
-0.0262451	-0.017395	
-0.0262451	-0.00518799	
-0.0271606	0.0109863	
-0.0274658	0.0274658	
-0.0262451	0.0378418	
-0.0247192	0.0457764	
-0.0241089	0.0521851	
-0.0231934	0.0564575	
-0.0213623	0.06073	
-0.0192261	0.0634766	
-0.0170898	0.0646973	
-0.0180054	0.090332	
-0.0177002	0.102234	
-0.0164795	0.102844	
-0.0146484	0.0848389	
-0.0134277	0.0582886	
-0.0134277	0.0363159	
-0.0137329	0.0250244	
-0.0143433	0.0170898	
-0.0137329	0.000915527	
-0.0128174	-0.0137329	
-0.0131226	-0.027771	
-0.0128174	-0.0393677	
-0.0125122	-0.0473022	
-0.0119019	-0.0512695	
-0.0112915	-0.0527954	
-0.0112915	-0.0527954	
-0.0112915	-0.0610352	
-0.0109863	-0.0836182	
-0.0128174	-0.0900269	
-0.015564	-0.0805664	
-0.0189209	-0.0546265	
-0.0210571	-0.0280762	
-0.0210571	-0.0152588	
-0.0213623	-0.00701904	
-0.0222778	0.00518799	
-0.0222778	0.0231934	
-0.0219727	0.0338745	
-0.0216675	0.0424194	
-0.020752	0.0491333	
-0.0192261	0.0540161	
-0.0186157	0.0579834	
-0.0177002	0.0628662	
-0.0164795	0.0646973	
-0.017395	0.0854492	
-0.017395	0.102234	
-0.0161743	0.108337	
-0.0140381	0.0949097	
-0.0109863	0.0692749	
-0.0088501	0.0460815	
-0.00793457	0.0308228	
-0.00854492	0.0219727	
-0.0088501	0.00854492	
-0.00946045	-0.00823975	
-0.0100708	-0.0195312	
-0.00976562	-0.0280762	
-0.0100708	-0.0350952	
-0.0109863	-0.0402832	
-0.0115967	-0.045166	
-0.0119019	-0.0494385	
-0.0131226	-0.0527954	
-0.0119019	-0.0793457	
-0.0119019	-0.0918579	
-0.0134277	-0.0924683	
-0.0161743	-0.0732422	
-0.0183105	-0.0473022	
-0.0186157	-0.0311279	
-0.0183105	-0.020752	
-0.0180054	-0.00854492	
-0.0183105	0.0100708	
-0.0180054	0.022583	
-0.0170898	0.0323486	
-0.0161743	0.039978	
-0.015564	0.0463867	
-0.0146484	0.0506592	
-0.0143433	0.0552368	
-0.0134277	0.0582886	
-0.0137329	0.0698853	
-0.0146484	0.0946045	
-0.0131226	0.10437	
-0.0109863	0.0967407	
-0.00793457	0.0720215	
-0.00701904	0.0476074	
-0.00610352	0.0296021	
-0.00640869	0.0198364	
-0.00732422	0.010376	
-0.00701904	-0.00762939	
-0.00701904	-0.0192261	
-0.00732422	-0.0286865	
-0.00793457	-0.0363159	
-0.00823975	-0.0415039	
-0.0088501	-0.0457764	
-0.00976562	-0.0512695	
-0.0100708	-0.0537109	
-0.00915527	-0.0732422	
-0.00946045	-0.090332	
-0.0109863	-0.0964355	
-0.0137329	-0.083313	
-0.0158691	-0.0579834	
-0.0158691	-0.0396729	
-0.0164795	-0.0305176	
-0.0180054	-0.0213623	
-0.0195312	-0.00366211	
-0.0198364	0.0143433	
