0.0161743	0.00854492	
0.0152588	-0.0131226	
0.0152588	-0.0292969	
0.0167847	-0.0354004	
0.00732422	-0.0390625	
-0.00732422	-0.0430298	
-0.00213623	-0.0506592	
0.00976562	-0.0604248	
0.00701904	-0.0680542	
0.00335693	-0.0942993	
0.00518799	-0.103455	
0.00549316	-0.0961304	
0.000915527	-0.0796509	
-0.00152588	-0.0576782	
-0.00274658	-0.0439453	
-0.00640869	-0.0360107	
-0.00640869	-0.0222778	
0.000305176	-0.00366211	
0.00640869	0.010376	
0.00640869	0.0231934	
0.00457764	0.032959	
0.00366211	0.0421143	
-0.00671387	0.0479126	
-0.0289917	0.0537109	
-0.0387573	0.0585938	
-0.0326538	0.067749	
-0.0244141	0.0973511	
-0.0119019	0.10498	
-0.00152588	0.0964355	
0.0106812	0.0775146	
0.0167847	0.0527954	
0.0170898	0.0308228	
0.00671387	0.0183105	
-0.00915527	0.00671387	
-0.0152588	-0.00915527	
-0.0137329	-0.0228882	
-0.00915527	-0.0335693	
-0.00244141	-0.0415039	
0.00823975	-0.0476074	
0.0149536	-0.0515747	
0.0201416	-0.0582886	
0.0204468	-0.0622559	
0.0146484	-0.0793457	
0.000610352	-0.101929	
-0.0131226	-0.105896	
-0.0234985	-0.0942993	
-0.0216675	-0.0735474	
-0.0192261	-0.0506592	
-0.0219727	-0.0363159	
-0.020752	-0.0234985	
-0.0134277	-0.00793457	
-0.00305176	0.00274658	
-0.00274658	0.0119019	
-0.00915527	0.0210571	
-0.0137329	0.0305176	
-0.0170898	0.0424194	
-0.0149536	0.0540161	
-0.0088501	0.0628662	
-0.00457764	0.0674438	
-0.0112915	0.0939941	
-0.00152588	0.106812	
0.0186157	0.103149	
0.0274658	0.0881958	
0.0274658	0.0634766	
0.032959	0.0390625	
0.0289917	0.020752	
-0.000305176	0.00579834	
-0.0234985	-0.0119019	
-0.0180054	-0.0222778	
-0.00305176	-0.0247192	
0.00793457	-0.027771	
0.0131226	-0.0350952	
0.0137329	-0.0439453	
0.00946045	-0.0592041	
0.00671387	-0.0747681	
0.00518799	-0.085144	
0.00549316	-0.110168	
0.00732422	-0.113831	
0	-0.0997925	
