0.00793457	0.0515747	
0.00701904	0.057373	
0.00244141	0.0848389	
0.000610352	0.0942993	
0.000305176	0.0930786	
0.00244141	0.0726318	
0.00549316	0.0476074	
0.00793457	0.0280762	
0.00976562	0.017395	
0.0112915	0.00854492	
0.0140381	-0.00854492	
0.0158691	-0.0213623	
0.0170898	-0.0317383	
0.0189209	-0.0390625	
0.0192261	-0.0448608	
0.0195312	-0.0491333	
0.0201416	-0.0537109	
0.0204468	-0.0564575	
0.0222778	-0.0665283	
0.0259399	-0.090332	
0.027771	-0.0979614	
0.0265503	-0.0921631	
0.0231934	-0.0683594	
0.0198364	-0.045166	
0.017395	-0.0320435	
0.0158691	-0.0228882	
0.0137329	-0.00823975	
0.010376	0.00793457	
0.00793457	0.0192261	
0.00610352	0.0280762	
0.00549316	0.0350952	
0.00427246	0.0405884	
0.00274658	0.045166	
0.00274658	0.0491333	
0.00213623	0.0515747	
-0.0012207	0.0753784	
-0.00427246	0.0906372	
-0.00518799	0.0946045	
-0.00366211	0.0817871	
0	0.0558472	
0.00457764	0.032959	
0.00671387	0.0186157	
0.0088501	0.0112915	
0.010376	-0.00244141	
0.012207	-0.0152588	
0.0146484	-0.0265503	
0.0167847	-0.0344849	
0.017395	-0.0408936	
0.0177002	-0.0460815	
0.0183105	-0.050354	
0.0189209	-0.0540161	
0.0192261	-0.0564575	
0.022583	-0.083313	
0.0241089	-0.0942993	
0.0247192	-0.0939941	
0.0222778	-0.0744629	
0.0192261	-0.0494385	
0.0164795	-0.0341797	
0.0149536	-0.0247192	
0.0131226	-0.0137329	
0.010376	0.00366211	
0.00732422	0.015564	
0.00549316	0.0250244	
0.00457764	0.032959	
0.00335693	0.0393677	
0.00274658	0.0436401	
0.00274658	0.0479126	
0.00183105	0.0500488	
0.000305176	0.0637817	
-0.00366211	0.0881958	
-0.00457764	0.0961304	
-0.00457764	0.0900269	
-0.00152588	0.0662231	
0.00244141	0.0418091	
0.00518799	0.0238037	
0.00701904	0.0128174	
0.0088501	0.000305176	
0.0106812	-0.017395	
0.012207	-0.0286865	
0.0140381	-0.0366211	
0.0149536	-0.0427246	
0.0161743	-0.0476074	
0.0158691	-0.0515747	
0.0164795	-0.0564575	
0.0180054	-0.0585938	
0.0204468	-0.0790405	
0.0231934	-0.0961304	
0.0241089	-0.101318	
0.0228882	-0.0897217	
0.0192261	-0.0631714	
0.0152588	-0.0436401	
0.0140381	-0.0326538	
0.0119019	-0.0216675	
0.00915527	-0.00549316	
0.00610352	0.00823975	
0.00518799	0.0186157	
0.00335693	0.0259399	
0.00152588	0.0323486	
0.000610352	0.0363159	
0	0.0415039	
-0.000305176	0.0454712	
-0.000915527	0.0494385	
-0.00518799	0.0778198	
-0.00671387	0.0869751	
-0.00701904	0.0854492	
-0.00488281	0.0665283	
-0.0012207	0.0418091	
0.0012207	0.0216675	
0.00335693	0.010376	
0.00457764	0.00213623	
0.00701904	-0.0137329	
0.00915527	-0.0271606	
0.0106812	-0.0372314	
0.012207	-0.0436401	
0.0131226	-0.0494385	
