-0.00396729	-0.0564575	
-0.00518799	-0.0588989	
-0.00640869	-0.0622559	
-0.00518799	-0.0872803	
-0.00488281	-0.100403	
-0.00579834	-0.103455	
-0.00915527	-0.0836182	
-0.0112915	-0.0570679	
-0.0115967	-0.0393677	
-0.0115967	-0.027771	
-0.0112915	-0.0161743	
-0.0119019	-0.00183105	
-0.0134277	0.0167847	
-0.0128174	0.0262451	
-0.012207	0.0323486	
-0.0119019	0.0390625	
-0.0112915	0.0430298	
-0.0100708	0.0473022	
-0.00823975	0.0469971	
-0.00671387	0.0509644	
-0.00732422	0.0753784	
-0.00640869	0.0836182	
-0.00457764	0.0802612	
-0.00213623	0.0564575	
-0.000610352	0.032959	
0	0.0164795	
-0.000305176	0.00701904	
-0.000915527	-0.000610352	
-0.000915527	-0.0161743	
-0.000610352	-0.0314331	
-0.000915527	-0.0411987	
-0.0012207	-0.0473022	
-0.00183105	-0.0515747	
-0.00244141	-0.0552368	
-0.00427246	-0.0585938	
-0.00427246	-0.0595093	
-0.00427246	-0.0744629	
-0.00457764	-0.105896	
-0.00518799	-0.125427	
-0.00732422	-0.112305	
-0.0100708	-0.0750732	
-0.0109863	-0.0482178	
-0.0119019	-0.0357056	
-0.0119019	-0.0238037	
-0.012207	-0.00518799	
-0.0119019	0.0231934	
-0.0106812	0.0366211	
-0.00976562	0.0411987	
-0.00946045	0.0436401	
-0.00701904	0.0393677	
-0.00427246	0.0314331	
-0.00244141	0.0314331	
-0.00335693	0.0366211	
-0.00762939	0.0653076	
-0.010376	0.0827026	
-0.00976562	0.0900269	
-0.00488281	0.0759888	
-0.000305176	0.050354	
0.000610352	0.0286865	
-0.000305176	0.0137329	
-0.00152588	0.00488281	
-0.00213623	-0.00640869	
-0.00183105	-0.0262451	
-0.00213623	-0.0360107	
-0.00274658	-0.043335	
-0.00366211	-0.0515747	
-0.00427246	-0.055542	
-0.00427246	-0.0582886	
-0.00518799	-0.0604248	
-0.00610352	-0.0650024	
-0.00427246	-0.0909424	
-0.00488281	-0.100098	
-0.00671387	-0.0973511	
-0.00946045	-0.0701904	
-0.012207	-0.0424194	
-0.0128174	-0.0292969	
-0.0125122	-0.0234985	
-0.0119019	-0.0143433	
-0.012207	0.00213623	
-0.0112915	0.015564	
-0.00823975	0.0241089	
-0.00793457	0.027771	
-0.00976562	0.0283813	
-0.0128174	0.0317383	
-0.015564	0.0393677	
-0.0152588	0.0445557	
-0.0119019	0.0613403	
-0.00732422	0.085144	
-0.00305176	0.0921631	
0.000610352	0.0802612	
0.00396729	0.0518799	
0.00854492	0.0274658	
0.0106812	0.0119019	
0.0100708	0.00274658	
0.00732422	-0.00823975	
0.00396729	-0.0341797	
-0.000305176	-0.0518799	
-0.00213623	-0.0610352	
-0.00274658	-0.0610352	
-0.00335693	-0.0558472	
-0.00427246	-0.0506592	
-0.00457764	-0.0473022	
-0.00579834	-0.0454712	
-0.00457764	-0.0708008	
-0.00396729	-0.0912476	
-0.00305176	-0.106201	
-0.00427246	-0.101624	
-0.00640869	-0.0769043	
-0.00762939	-0.0509644	
-0.00823975	-0.0299072	
-0.00762939	-0.00793457	
-0.00579834	0.0161743	
-0.00579834	0.0390625	
-0.00671387	0.0466919	
-0.00701904	0.0485229	
-0.00366211	0.0506592	
-0.000610352	0.0521851	
-0.000610352	0.0546265	
-0.00549316	0.0570679	
-0.012207	0.062561	
-0.0213623	0.0897217	
-0.0201416	0.0976562	
-0.00549316	0.093689	
0.0088501	0.0704956	
0.0134277	0.0460815	
0.00854492	0.0280762	
0.00366211	0.0177002	
-0.000915527	0.010376	
-0.00152588	-0.00457764	
0.0012207	-0.0201416	
